genero,localidad,tipo_tramite,clase,fecha_otorgamiento,fecha_inicio_tramite,fecha_vencimiento,estado_licencia
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2",7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, G.1, G.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"B.2, F",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,7/ene/2025,7/ene/2025,7/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",7/ene/2025,7/ene/2025,7/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,DUPLICADO,A.2.1,7/ene/2025,7/ene/2025,16/jul/2025,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, G.1",7/ene/2025,7/ene/2025,7/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",8/ene/2025,6/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",8/ene/2025,6/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,8/ene/2025,7/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",8/ene/2025,7/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2, G.1",8/ene/2025,8/ene/2025,8/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, G.1, G.2",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",8/ene/2025,8/ene/2025,8/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, D.1, G.1, G.2",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,8/ene/2025,8/ene/2025,8/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2, E.2",8/ene/2025,8/ene/2025,8/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"D.3, E.1",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,G.1,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",8/ene/2025,8/ene/2025,8/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, G.1",8/ene/2025,8/ene/2025,8/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, D.1, D.3",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2, C",8/ene/2025,8/ene/2025,8/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",8/ene/2025,8/ene/2025,8/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,D.1,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",8/ene/2025,8/ene/2025,8/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,8/ene/2025,8/ene/2025,8/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",9/ene/2025,20/mar/2024,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/ene/2025,6/ene/2025,9/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,9/ene/2025,8/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.2, B.2",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,B.2,9/ene/2025,9/ene/2025,3/jul/2029,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2",9/ene/2025,9/ene/2025,9/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2, G.1",9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, G.1, G.2",9/ene/2025,9/ene/2025,9/ene/2027,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"A.2.2, B.2",9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1, E.2",9/ene/2025,9/ene/2025,9/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.1",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"A.2.1, B.1",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",9/ene/2025,9/ene/2025,9/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, E.2",9/ene/2025,9/ene/2025,9/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/ene/2025,9/ene/2025,9/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,9/ene/2025,9/ene/2025,9/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",10/ene/2025,10/ene/2025,10/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1, E.2",10/ene/2025,10/ene/2025,10/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,10/ene/2025,10/ene/2025,10/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,DUPLICADO,B.1,10/ene/2025,10/ene/2025,14/mar/2029,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, G.1, G.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",10/ene/2025,10/ene/2025,10/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,10/ene/2025,10/ene/2025,10/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,C,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2",10/ene/2025,10/ene/2025,10/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,10/ene/2025,10/ene/2025,10/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,10/ene/2025,10/ene/2025,10/ene/2030,VIGENTE
